audit_mode,module,file,xmlid,view_name,model,inherit_id,arch_root,arch_kind,field_count,group_count,labelled_group_count,notebook_count,page_count,labelled_page_count,statusbar_count,header_button_count,button_box_count,stat_button_count,chatter_count,x2many_inline_count,data_anchor_count,source_trace_field_count,structural_score,classification,recommendation,gaps
runtime_view,runtime,odoo.registry,mail.mail_activity_type_form_inherit,mail.activity.type.form.inherit,mail.activity.type,mail.mail_activity_type_view_form,form,full_form,17,3,2,0,0,0,0,0,0,0,0,0,20,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_activity_type_view_form,mail.activity.type.runtime.default.form,mail.activity.type,,form,full_form,17,3,2,0,0,0,0,0,0,0,0,0,20,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_activity_type_view_form,mail.activity.type.view.form,mail.activity.type,,form,full_form,17,3,2,0,0,0,0,0,0,0,0,0,20,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_alias_view_form,mail.alias.runtime.default.form,mail.alias,,form,full_form,11,1,0,0,0,0,0,0,1,0,0,0,15,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_alias_view_form,mail.alias.view.form,mail.alias,,form,full_form,11,1,0,0,0,0,0,0,1,0,0,0,15,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_alias_domain_view_form,mail.alias.domain.runtime.default.form,mail.alias.domain,,form,full_form,2,3,0,0,0,0,0,0,0,0,0,0,2,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_alias_domain_view_form,mail.alias.domain.view.form,mail.alias.domain,,form,full_form,2,3,0,0,0,0,0,0,0,0,0,0,2,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_blacklist_view_form,mail.blacklist.runtime.default.form,mail.blacklist,,form,full_form,4,2,0,0,0,0,0,2,0,0,1,0,7,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box
runtime_view,runtime,odoo.registry,mail.mail_blacklist_view_form,mail.blacklist.view.form,mail.blacklist,,form,full_form,4,2,0,0,0,0,0,2,0,0,1,0,7,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box
runtime_default,runtime,odoo.registry,mail.mail_blacklist_remove_view_form,mail.blacklist.remove.runtime.default.form,mail.blacklist.remove,,form,full_form,2,1,0,0,0,0,0,0,0,0,0,0,3,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_blacklist_remove_view_form,mail.blacklist.remove.form,mail.blacklist.remove,,form,full_form,2,1,0,0,0,0,0,0,0,0,0,0,3,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.email_compose_message_wizard_form,mail.compose.message.runtime.default.form,mail.compose.message,,form,full_form,33,6,0,1,2,2,0,0,0,0,0,0,42,0,10,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.email_compose_message_wizard_form,mail.compose.message.form,mail.compose.message,,form,full_form,33,6,0,1,2,2,0,0,0,0,0,0,42,0,10,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_compose_message_view_form_template_save,mail.compose.message.view.form.template.save,mail.compose.message,,form,full_form,1,1,0,0,0,0,0,0,0,0,0,0,3,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.view_mail_subscription_form,mail.followers.runtime.default.form,mail.followers,,form,full_form,4,3,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.view_mail_subscription_form,mail.followers.form,mail.followers,,form,full_form,4,3,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_guest_view_form,mail.guest.runtime.default.form,mail.guest,,form,full_form,5,3,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_guest_view_form,mail.guest.form,mail.guest,,form,full_form,5,3,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.view_ice_server_form,mail.ice.server.runtime.default.form,mail.ice.server,,form,full_form,4,2,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.view_ice_server_form,mail.ice.server.form,mail.ice.server,,form,full_form,4,2,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_link_preview_view_form,mail.link.preview.runtime.default.form,mail.link.preview,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_link_preview_view_form,mail.link.preview.form,mail.link.preview,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.view_mail_form,mail.mail.runtime.default.form,mail.mail,,form,full_form,27,1,0,1,3,3,1,3,1,0,0,1,37,0,14,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_chatter
runtime_view,runtime,odoo.registry,mail.view_mail_form,mail.mail.form,mail.mail,,form,full_form,27,1,0,1,3,3,1,3,1,0,0,1,37,0,14,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_message_view_form,mail.message.runtime.default.form,mail.message,,form,full_form,45,10,0,1,5,5,0,0,1,0,0,3,52,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_message_view_form,mail.message.view.form,mail.message,,form,full_form,45,10,0,1,5,5,0,0,1,0,0,3,52,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,rating.mail_message_view_form,mail.message.view.form.inherit.rating,mail.message,mail.mail_message_view_form,form,full_form,45,10,0,1,5,5,0,0,1,0,0,3,52,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_message_reaction_view_form,mail.message.reaction.runtime.default.form,mail.message.reaction,,form,full_form,4,3,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_message_reaction_view_form,mail.message.reaction.form,mail.message.reaction,,form,full_form,4,3,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_message_schedule_view_form,mail.message.schedule.runtime.default.form,mail.message.schedule,,form,full_form,3,2,0,0,0,0,0,1,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_message_schedule_view_form,mail.message.schedule.view.form,mail.message.schedule,,form,full_form,3,2,0,0,0,0,0,1,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.view_mail_message_subtype_form,mail.message.subtype.runtime.default.form,mail.message.subtype,,form,full_form,10,3,2,0,0,0,0,0,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.view_mail_message_subtype_form,mail.message.subtype.form,mail.message.subtype,,form,full_form,10,3,2,0,0,0,0,0,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_notification_view_form,mail.notification.runtime.default.form,mail.notification,,form,full_form,11,3,2,0,0,0,1,0,0,0,0,0,11,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_notification_view_form,mail.notification.view.form,mail.notification,,form,full_form,11,3,2,0,0,0,1,0,0,0,0,0,11,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.mail_notification_view_form,mail.notification.view.form,mail.notification,mail.mail_notification_view_form,form,full_form,11,3,2,0,0,0,1,0,0,0,0,0,11,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_resend_message_view_form,mail.resend.message.runtime.default.form,mail.resend.message,,form,full_form,9,0,0,0,0,0,0,0,0,0,0,1,13,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_resend_message_view_form,mail.resend.message.view.form,mail.resend.message,,form,full_form,9,0,0,0,0,0,0,0,0,0,0,1,13,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_resend_partner_view_form,mail.resend.partner.runtime.default.form,mail.resend.partner,,form,full_form,5,2,0,1,1,1,0,1,1,1,0,0,9,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_resend_partner_view_form,mail.resend.partner.view.form,mail.resend.partner,,form,full_form,5,2,0,1,1,1,0,1,1,1,0,0,9,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_default,runtime,odoo.registry,mail.mail_shortcode_view_form,mail.shortcode.runtime.default.form,mail.shortcode,,form,full_form,3,1,0,0,0,0,0,0,0,0,0,0,3,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,mail.mail_shortcode_view_form,mail.shortcode.form,mail.shortcode,,form,full_form,3,1,0,0,0,0,0,0,0,0,0,0,3,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,mail.email_template_form,mail.template.runtime.default.form,mail.template,,form,full_form,23,5,0,1,3,3,0,3,0,0,0,0,29,0,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
